,time,price,size
9478,51087300,9.9,200
9479,51087300,9.9,5000
9480,51087300,9.9,700
9481,51087300,9.9,1000
9482,51087300,9.9,500
9483,51087300,9.9,270
9484,51089420,9.91,800
9485,51089460,9.91,1841
9486,51089460,9.91,159
9487,51090190,9.91,700
9488,51091710,9.91,500
9489,51092970,9.91,1000
9490,51093060,9.91,6500
9491,51093470,9.91,7061
9492,51093470,9.91,2939
9493,51093670,9.91,1200
9494,51094540,9.91,200
9495,51095500,9.91,200
9496,51096170,9.91,100
9497,51097140,9.9,1730
9498,51097140,9.9,500
9499,51097140,9.9,277
9500,51098660,9.91,2000
9501,51101290,9.91,100
9502,51102820,9.91,10000
9503,51107370,9.91,3200
9504,51111330,9.91,100
9505,51112990,9.91,900
9506,51113900,9.9,1000
9507,51114430,9.9,623
9508,51114430,9.9,300
9509,51114430,9.9,500
9510,51114430,9.9,300
9511,51114430,9.9,784
9512,51117100,9.91,2000
9513,51118630,9.91,300
9514,51118800,9.9,416
9515,51118800,9.9,4000
9516,51118800,9.9,100
9517,51118800,9.9,8344
9518,51119670,9.91,100
9519,51120260,9.91,28000
9520,51121580,9.9,503
9521,51122070,9.91,1000
9522,51123170,9.91,1000
9523,51123480,9.91,3900
9524,51126350,9.91,7600
9525,51129270,9.91,100
9526,51130040,9.91,9000
9527,51133300,9.91,900
9528,51134150,9.91,9800
9529,51134550,9.91,3000
9530,51135320,9.91,500
9531,51138040,9.9,2507
9532,51139360,9.91,1000
9533,51140030,9.91,600
9534,51142950,9.9,6
9535,51145180,9.9,2507
9536,51149040,9.9,503
9537,51150320,9.91,1000
9538,51151700,9.91,700
9539,51152440,9.9,2507
9540,51152900,9.91,900
9541,51154270,9.9,1800
9542,51157350,9.9,1957
9543,51157530,9.9,10000
9544,51159940,9.9,2507
9545,51160790,9.9,300
9546,51161680,9.91,300
9547,51163690,9.91,300
9548,51164780,9.91,4000
9549,51167700,9.9,2507
9550,51170330,9.9,600
9551,51173330,9.91,1500
9552,51174110,9.9,2507
9553,51175730,9.91,1000
9554,51175910,9.91,300
9555,51178610,9.9,16545
9556,51178610,9.9,300
9557,51178610,9.9,1000
9558,51178610,9.9,1200
9559,51178610,9.9,500
9560,51178610,9.9,1000
9561,51178610,9.9,500
9562,51178610,9.9,1000
9563,51178610,9.9,500
9564,51178610,9.9,3000
9565,51178610,9.9,1300
9566,51178610,9.9,700
9567,51178620,9.9,500
9568,51178620,9.9,800
9569,51178620,9.9,1155
9570,51179140,9.9,127
9571,51180090,9.9,1718
9572,51180090,9.9,789
9573,51180570,9.9,411
9574,51180570,9.9,500
9575,51180570,9.9,600
9576,51180570,9.9,1000
9577,51180570,9.9,700
9578,51180570,9.9,500
9579,51180570,9.9,500
9580,51180570,9.9,789
9581,51181820,9.91,2000
9582,51183050,9.91,1000
9583,51185260,9.91,200
9584,51186510,9.91,500
9585,51188990,9.9,1211
9586,51188990,9.9,300
9587,51188990,9.9,996
9588,51190110,9.91,9000
9589,51191790,9.9,1004
9590,51191790,9.9,500
9591,51191790,9.9,500
9592,51191790,9.9,3000
9593,51191790,9.9,1200
9594,51191790,9.9,1000
9595,51191790,9.9,500
9596,51191790,9.9,1000
9597,51191790,9.9,1000
9598,51191790,9.9,296
9599,51193650,9.91,200
9600,51194290,9.91,1000
9601,51194630,9.9,100
9602,51195310,9.91,7600
9603,51197060,9.91,700
9604,51197810,9.9,104
9605,51197810,9.9,500
9606,51197810,9.9,2000
9607,51197810,9.9,2000
9608,51197810,9.9,500
9609,51197810,9.9,500
9610,51197810,9.9,200
9611,51197810,9.9,900
9612,51197810,9.9,1296
9613,51198980,9.9,100
9614,51200170,9.91,600
9615,51201020,9.9,7
9616,51208720,9.91,100
9617,51210270,9.9,97
9618,51210270,9.9,200
9619,51210270,9.9,206
9620,51210810,9.9,560
9621,51211230,9.9,200
9622,51211230,9.9,34
9623,51211230,9.9,2000
9624,51211230,9.9,500
9625,51211230,9.9,2366
9626,51211390,9.91,800
9627,51212410,9.91,200
9628,51212970,9.91,1000
9629,51213300,9.91,2400
9630,51213400,9.91,800
9631,51219770,9.91,200
9632,51220400,9.91,800
9633,51228050,9.9,1700
9634,51228510,9.9,934
9635,51228510,9.9,300
9636,51228510,9.9,100
9637,51228510,9.9,900
9638,51228510,9.9,1000
9639,51228510,9.9,200
9640,51228510,9.9,1000
9641,51228510,9.9,6
9642,51229030,9.91,200
9643,51229810,9.91,1200
9644,51230300,9.91,400
9645,51231320,9.91,10000
9646,51232450,9.91,10000
9647,51238540,9.9,294
9648,51238540,9.9,300
9649,51238540,9.9,100
9650,51238540,9.9,300
9651,51238540,9.9,206
9652,51239690,9.9,6000
9653,51240090,9.9,6
9654,51243240,9.91,900
9655,51248380,9.9,500
9656,51248780,9.91,100
9657,51250070,9.91,9000
9658,51253310,9.91,500
9659,51255430,9.9,400
9660,51256010,9.91,7300
9661,51256840,9.9,2000
9662,51257400,9.91,2100
9663,51258250,9.91,500
9664,51262510,9.91,1600
9665,51265580,9.91,200
9666,51266800,9.91,2700
9667,51267250,9.91,2900
9668,51267340,9.91,200
9669,51268120,9.91,55361
9670,51268120,9.91,100
9671,51268120,9.91,480
9672,51268120,9.91,400
9673,51268120,9.91,4659
9674,51269200,9.9,5000
9675,51269780,9.9,1000
9676,51270330,9.91,800
9677,51272080,9.91,800
9678,51272830,9.91,1000
9679,51274320,9.91,700
9680,51277320,9.91,100
9681,51281920,9.91,900
9682,51282550,9.91,300
9683,51285000,9.91,700
9684,51285180,9.91,2000
9685,51285380,9.91,11841
9686,51285380,9.91,60000
9687,51285380,9.91,400
9688,51285380,9.91,1000
9689,51285380,9.91,7920
9690,51285380,9.91,41160
9691,51285380,9.91,8779
9692,51287060,9.91,1100
9693,51287430,9.91,15000
9694,51290910,9.91,3000
9695,51291350,9.91,700
9696,51292100,9.91,500
9697,51296650,9.91,400
9698,51296880,9.91,900
9699,51297400,9.91,500
9700,51298140,9.91,31700
9701,51300150,9.91,1100
9702,51300220,9.91,7300
9703,51301000,9.91,10000
9704,51301950,9.91,500
9705,51302210,9.91,700
9706,51303130,9.91,1000
9707,51304910,9.91,400
9708,51305950,9.91,1200
9709,51306900,9.91,300
9710,51307410,9.9,1957
9711,51307630,9.91,18700
9712,51308770,9.91,100000
9713,51309470,9.91,100
9714,51309940,9.91,9000
9715,51310140,9.9,920
9716,51311630,9.91,500
9717,51312090,9.91,1000
9718,51312590,9.91,1500
9719,51314840,9.91,5400
9720,51315790,9.9,503
9721,51316810,9.91,700
9722,51317080,9.91,5000
9723,51317280,9.91,1000
9724,51318940,9.91,1000
9725,51319110,9.91,5000
9726,51321200,9.91,21
9727,51321200,9.91,1579
9728,51321370,9.91,321
9729,51321370,9.91,1320
9730,51321370,9.91,359
9731,51321660,9.91,141
9732,51321660,9.91,859
9733,51322430,9.91,500
9734,51323960,9.91,1041
9735,51323960,9.91,100
9736,51323960,9.91,859
9737,51326210,9.91,500
9738,51326810,9.91,200
9739,51327180,9.91,241
9740,51327180,9.91,300
9741,51327180,9.91,259
9742,51327280,9.91,2000
9743,51328230,9.91,5000
9744,51329050,9.91,41
9745,51329050,9.91,59
9746,51329370,9.91,10000
9747,51329490,9.91,500
9748,51329620,9.9,127
9749,51330770,9.91,800
9750,51331160,9.91,1700
9751,51332340,9.91,700
9752,51332840,9.91,1000
9753,51332860,9.91,900
9754,51333180,9.91,500
9755,51333940,9.91,1000
9756,51334560,9.91,700
9757,51334630,9.91,600
9758,51334700,9.91,200
9759,51336080,9.91,800
9760,51336280,9.91,1100
9761,51336310,9.91,200
9762,51336530,9.91,7300
9763,51336700,9.91,100
9764,51337860,9.91,1400
9765,51338170,9.91,7200
9766,51338440,9.91,2000
9767,51339250,9.91,800
9768,51340380,9.91,2300
9769,51340480,9.91,2500
9770,51340750,9.91,2200
9771,51341360,9.91,800
9772,51341430,9.91,900
9773,51341670,9.91,100
9774,51341780,9.91,1000
9775,51341780,9.91,10000
9776,51342700,9.91,641
9777,51342700,9.91,1900
9778,51342700,9.91,1059
9779,51343750,9.91,3941
9780,51343750,9.91,500
9781,51343870,9.92,100
9782,51345490,9.91,300
9783,51347420,9.91,5259
9784,51347420,9.91,50000
9785,51347420,9.91,4741
9786,51349340,9.92,700
9787,51351580,9.92,900
9788,51353250,9.91,120
9789,51356520,9.91,139
9790,51356520,9.91,300
9791,51356520,9.91,561
9792,51358960,9.92,2000
9793,51362420,9.91,503
9794,51363130,9.92,1000
9795,51365160,9.91,400
9796,51367160,9.92,2000
9797,51367690,9.91,36
9798,51367690,9.91,1000
9799,51367690,9.91,500
9800,51367690,9.91,1000
9801,51367690,9.91,464
9802,51369220,9.92,100
9803,51369980,9.92,9000
9804,51374020,9.92,600
9805,51374560,9.91,503
9806,51384230,9.92,300
9807,51386420,9.92,1000
9808,51388940,9.92,500
9809,51389660,9.92,100
9810,51392930,9.92,1000
9811,51396280,9.92,1300
9812,51399370,9.91,2507
9813,51402320,9.92,300
9814,51402410,9.92,400
9815,51403950,9.92,1000
9816,51404790,9.91,1526
9817,51404790,9.91,174
9818,51412760,9.91,2880
9819,51421430,9.91,1946
9820,51421430,9.91,454
9821,51423130,9.92,900
9822,51427520,9.91,1246
9823,51427520,9.91,400
9824,51427520,9.91,3200
9825,51427520,9.91,2000
9826,51427520,9.91,2800
9827,51427520,9.91,1500
9828,51427520,9.91,300
9829,51427520,9.91,1000
9830,51427520,9.91,500
9831,51427520,9.91,2000
9832,51427520,9.91,600
9833,51427520,9.91,400
9834,51427520,9.91,1000
9835,51427520,9.91,600
9836,51427520,9.91,200
9837,51427520,9.91,1000
9838,51427520,9.91,400
9839,51427520,9.91,1900
9840,51427520,9.91,400
9841,51427520,9.91,9300
9842,51427520,9.91,1500
9843,51427520,9.91,5600
9844,51427520,9.91,1000
9845,51427520,9.91,2800
9846,51427520,9.91,1000
9847,51427520,9.91,1300
9848,51427520,9.91,1000
9849,51427520,9.91,10000
9850,51427520,9.91,1000
9851,51427520,9.91,9800
9852,51427520,9.91,700
9853,51427520,9.91,4500
9854,51427520,9.91,2000
9855,51427520,9.91,21454
9856,51429890,9.92,2021
9857,51429890,9.92,6979
9858,51433120,9.92,800
9859,51434510,9.91,1200
9860,51437530,9.91,5000
9861,51439160,9.91,2507
9862,51440410,9.92,500
9863,51441870,9.92,1100
9864,51443300,9.91,4439
9865,51443300,9.91,681
9866,51445360,9.92,100
9867,51448140,9.91,819
9868,51448140,9.91,400
9869,51448140,9.91,200
9870,51448140,9.91,1000
9871,51448140,9.91,88
9872,51452580,9.92,500
9873,51452830,9.92,1000
9874,51457660,9.91,712
9875,51457660,9.91,1245
9876,51459030,9.92,700
9877,51460040,9.91,2507
9878,51460180,9.91,503
9879,51461890,9.91,745
9880,51461890,9.91,3255
9881,51465090,9.91,200
9882,51469270,9.91,4045
9883,51469270,9.91,100
9884,51469270,9.91,500
9885,51469270,9.91,700
9886,51469270,9.91,3000
9887,51469270,9.91,1655
9888,51477070,9.91,345
9889,51477070,9.91,9655
9890,51477260,9.92,1000
9891,51477650,9.91,2640
9892,51480650,9.92,800
9893,51481410,9.91,127
9894,51483110,9.92,1000
9895,51488670,9.92,700
9896,51489710,9.92,100
9897,51490170,9.92,9000
9898,51490840,9.91,503
9899,51491060,9.92,800
9900,51499380,9.92,700
9901,51502440,9.92,1600
9902,51502970,9.92,1000
9903,51505980,9.91,3000
9904,51507020,9.92,1000
9905,51507510,9.91,100
9906,51508340,9.91,540
9907,51509170,9.91,2507
9908,51510760,9.92,7500
9909,51512850,9.92,900
9910,51514150,9.92,7000
9911,51515320,9.91,700
9912,51519200,9.91,2507
9913,51522090,9.92,300
9914,51526570,9.91,2507
9915,51530850,9.92,8500
9916,51531470,9.92,2000
9917,51532030,9.92,400
9918,51533580,9.91,2507
9919,51535250,9.91,4800
9920,51535390,9.91,207
9921,51535390,9.91,2100
9922,51535390,9.91,2400
9923,51535390,9.91,293
9924,51538050,9.92,721
9925,51538050,9.92,379
9926,51538160,9.92,1000
9927,51541710,9.91,707
9928,51541710,9.91,5000
9929,51541710,9.91,1100
9930,51541710,9.91,1000
9931,51541710,9.91,3700
9932,51541710,9.91,700
9933,51541710,9.91,1500
9934,51541710,9.91,100
9935,51541710,9.91,1033
9936,51541810,9.91,1000
9937,51542340,9.92,500
9938,51543110,9.92,1000
9939,51545240,9.91,1000
9940,51547420,9.91,3100
9941,51549960,9.92,9000
9942,51550100,9.92,100
9943,51552450,9.91,100
9944,51554140,9.91,5967
9945,51554140,9.91,1100
9946,51554140,9.91,400
9947,51554140,9.91,1000
9948,51554140,9.91,400
9949,51554140,9.91,37533
9950,51555490,9.92,3941
9951,51555490,9.92,59
9952,51555600,9.92,800
9953,51556900,9.92,1100
9954,51556960,9.91,600
9955,51559310,9.92,700
9956,51559350,9.91,503
9957,51560070,9.92,2000
9958,51563480,9.91,2507
9959,51565670,9.91,5000
9960,51568710,9.91,2507
9961,51570120,9.92,5341
9962,51570120,9.92,559
9963,51570140,9.92,741
9964,51570140,9.92,1500
9965,51570140,9.92,1000
9966,51570140,9.92,1500
9967,51570140,9.92,1440
9968,51570140,9.92,1019
9969,51570140,9.92,1200
9970,51572920,9.92,1000
9971,51572990,9.91,5508
9972,51575580,9.91,2
9973,51576190,9.92,1000
9974,51577890,9.91,3600
9975,51583820,9.92,100
9976,51589950,9.92,5161
9977,51589950,9.92,5839
9978,51590470,9.92,200
9979,51591610,9.92,200
9980,51592130,9.91,400
9981,51592650,9.91,60000
9982,51597570,9.92,700
9983,51603080,9.92,900
9984,51604970,9.91,2507
9985,51606690,9.91,29333
9986,51606690,9.91,5000
9987,51606690,9.91,200
9988,51606690,9.91,1100
9989,51606690,9.91,400
9990,51606690,9.91,15900
9991,51606690,9.91,18200
9992,51606690,9.91,30000
9993,51606690,9.91,500
9994,51606690,9.91,1000
9995,51606690,9.91,5000
9996,51606690,9.91,900
9997,51606690,9.91,1000
9998,51606690,9.91,1000
9999,51606690,9.91,1500
10000,51606690,9.91,600
10001,51606690,9.91,2000
10002,51606690,9.91,35400
10003,51606690,9.91,20000
10004,51606690,9.91,4600
10005,51606690,9.91,1600
10006,51606690,9.91,1000
10007,51606690,9.91,2000
10008,51606690,9.91,1000
10009,51606690,9.91,1900
10010,51606690,9.91,1500
10011,51606690,9.91,7300
10012,51606690,9.91,2000
10013,51606690,9.91,2000
10014,51606690,9.91,1000
10015,51606690,9.91,1000
10016,51606690,9.91,4067
10017,51607630,9.91,1957
10018,51610020,9.92,9000
10019,51610660,9.92,100
10020,51613350,9.91,2507
10021,51615310,9.92,8000
10022,51617420,9.92,3000
10023,51619880,9.91,503
10024,51621120,9.91,2507
10025,51622340,9.92,2400
10026,51625090,9.91,500
10027,51627300,9.92,500
10028,51628450,9.92,4000
10029,51629140,9.91,1959
10030,51629140,9.91,7521
10031,51630390,9.92,800
10032,51631940,9.92,700
10033,51631990,9.91,127
10034,51633000,9.92,1000
10035,51636780,9.92,1000
10036,51638540,9.91,2452
10037,51638540,9.91,1000
10038,51638540,9.91,1600
10039,51638540,9.91,1000
10040,51638540,9.91,500
10041,51638540,9.91,400
10042,51638540,9.91,448
10043,51641590,9.91,152
10044,51641590,9.91,400
10045,51641590,9.91,400
10046,51641590,9.91,400
10047,51641590,9.91,700
10048,51641590,9.91,1500
10049,51641590,9.91,1000
10050,51641590,9.91,448
10051,51641810,9.92,300
10052,51641960,9.92,400
10053,51647750,9.91,1552
10054,51647750,9.91,300
10055,51647750,9.91,5000
10056,51647750,9.91,3000
10057,51647750,9.91,100
10058,51647750,9.91,500
10059,51647750,9.91,900
10060,51647750,9.91,200
10061,51647750,9.91,7300
10062,51647750,9.91,100
10063,51647750,9.91,1000
10064,51647750,9.91,300
10065,51647750,9.91,1500
10066,51647750,9.91,600
10067,51647750,9.91,7200
10068,51647750,9.91,100
10069,51647750,9.91,1000
10070,51647750,9.91,548
10071,51655870,9.91,152
10072,51655870,9.91,2000
10073,51655870,9.91,200
10074,51655870,9.91,800
10075,51655870,9.91,10000
10076,51655870,9.91,1000
10077,51655870,9.91,500
10078,51655870,9.91,100
10079,51655870,9.91,200
10080,51655870,9.91,10000
10081,51655870,9.91,1500
10082,51655870,9.91,1000
10083,51655870,9.91,400
10084,51655870,9.91,1000
10085,51655870,9.91,100
10086,51655870,9.91,5000
10087,51655870,9.91,7200
10088,51655870,9.91,1200
10089,51655870,9.91,2000
10090,51655870,9.91,10000
10091,51655870,9.91,2348
10092,51660610,9.91,2252
10093,51660610,9.91,1748
10094,51663150,9.92,1000
10095,51669510,9.91,2252
10096,51669510,9.91,11000
10097,51669510,9.91,2000
10098,51669510,9.91,800
10099,51669510,9.91,1500
10100,51669510,9.91,948
10101,51670280,9.92,9000
10102,51672490,9.91,52
10103,51672490,9.91,451
10104,51675930,9.91,1549
10105,51675930,9.91,300
10106,51675930,9.91,200
10107,51675930,9.91,200
10108,51675930,9.9,7751
10109,51677490,9.91,14840
10110,51679080,9.91,1300
10111,51684410,9.91,2200
10112,51686590,9.91,2900
10113,51688390,9.91,760
10114,51688390,9.91,3080
10115,51690070,9.91,6280
10116,51690950,9.91,640
10117,51690950,9.91,80
10118,51691590,9.91,220
10119,51691590,9.91,200
10120,51691590,9.91,2580
10121,51693540,9.92,900
10122,51695970,9.91,1400
10123,51696430,9.91,4020
10124,51696430,9.91,600
10125,51696430,9.91,1500
10126,51696430,9.91,6000
10127,51696430,9.91,700
10128,51696430,9.91,2000
10129,51697620,9.91,100
10130,51701420,9.91,900
10131,51703740,9.9,503
10132,51705530,9.91,9900
10133,51707330,9.91,300
10134,51710740,9.91,500
10135,51712180,9.91,1000
10136,51714930,9.9,3127
10137,51714930,9.9,2000
10138,51714930,9.9,5000
10139,51714930,9.9,1000
10140,51714930,9.9,200
10141,51714930,9.9,300
10142,51714930,9.9,1000
10143,51714930,9.9,100
10144,51714930,9.9,133
10145,51718570,9.91,1000
10146,51723380,9.91,1000
10147,51724580,9.91,24500
10148,51729690,9.91,100
10149,51730060,9.91,9000
10150,51730950,9.91,100
10151,51731960,9.91,300
10152,51732140,9.91,1000
10153,51734090,9.91,1000
10154,51738100,9.9,100
10155,51738330,9.91,8200
10156,51739010,9.91,3000
10157,51739890,9.9,467
10158,51739890,9.9,1000
10159,51739890,9.9,500
10160,51739890,9.9,2000
10161,51739890,9.9,4900
10162,51739890,9.9,2000
10163,51739890,9.9,2000
10164,51739890,9.9,1000
10165,51739890,9.9,200
10166,51739890,9.9,1500
10167,51739890,9.9,2000
10168,51739890,9.9,1000
10169,51739890,9.9,500
10170,51739890,9.9,200
10171,51739890,9.9,2000
10172,51739890,9.9,4000
10173,51739890,9.9,1200
10174,51739890,9.9,400
10175,51739890,9.9,300
10176,51739890,9.9,100
10177,51739890,9.9,1000
10178,51739890,9.9,100
10179,51739890,9.9,100
10180,51739890,9.9,700
10181,51739890,9.9,600
10182,51739890,9.9,200
10183,51739890,9.9,300
10184,51739890,9.9,3000
10185,51739890,9.9,6500
10186,51739890,9.9,7000
10187,51739890,9.9,300
10188,51739890,9.9,20000
10189,51739890,9.9,2000
10190,51739890,9.9,100
10191,51739890,9.9,500
10192,51739890,9.9,200
10193,51739890,9.9,1000
10194,51739890,9.9,3000
10195,51739890,9.9,200
10196,51739890,9.9,1000
10197,51739890,9.9,800
10198,51739890,9.9,1000
10199,51739890,9.9,300
10200,51739890,9.9,1000
10201,51739890,9.9,100
10202,51739890,9.9,500
10203,51739890,9.9,500
10204,51739890,9.9,1200
10205,51739890,9.9,100
10206,51739890,9.9,1400
10207,51739890,9.9,400
10208,51739890,9.9,700
10209,51739890,9.9,500
10210,51739890,9.9,800
10211,51739890,9.9,300
10212,51739890,9.9,100
10213,51739890,9.9,500
10214,51739890,9.9,200
10215,51739890,9.9,100
10216,51739890,9.9,1700
10217,51739890,9.9,300
10218,51739890,9.9,800
10219,51739890,9.9,500
10220,51739890,9.9,100
10221,51739890,9.9,1100
10222,51739890,9.9,10000
10223,51739890,9.9,300
10224,51739890,9.9,1000
10225,51739890,9.9,600
10226,51739890,9.9,100
10227,51739890,9.9,800
10228,51739890,9.9,500
10229,51739890,9.9,1300
10230,51739890,9.9,1000
10231,51739890,9.9,2900
10232,51739890,9.9,100
10233,51739890,9.9,900
10234,51739890,9.9,5000
10235,51739890,9.9,1000
10236,51739890,9.9,30000
10237,51739890,9.9,500
10238,51739890,9.9,5000
10239,51739890,9.9,1000
10240,51739890,9.9,1800
10241,51739890,9.9,2000
10242,51739890,9.9,200
10243,51739890,9.9,100
10244,51739890,9.9,200
10245,51739890,9.9,30000
10246,51739890,9.9,700
10247,51739890,9.9,1000
10248,51739890,9.9,1000
10249,51739890,9.9,500
10250,51739890,9.9,2500
10251,51739890,9.9,2000
10252,51739900,9.9,1900
10253,51739900,9.9,1100
10254,51739900,9.9,1500
10255,51739900,9.9,1300
10256,51739900,9.9,2000
10257,51739900,9.9,1000
10258,51739900,9.9,700
10259,51739900,9.9,200
10260,51739900,9.9,10000
10261,51739900,9.9,800
10262,51739900,9.9,100
10263,51739900,9.9,100
10264,51739900,9.9,100
10265,51739900,9.9,200
10266,51739900,9.9,1200
10267,51739900,9.9,200
10268,51739900,9.9,100
10269,51739900,9.9,500
10270,51739900,9.9,2000
10271,51739900,9.9,100
10272,51739900,9.9,100
10273,51739900,9.9,1000
10274,51739900,9.9,200
10275,51739900,9.9,100
10276,51739900,9.9,5000
10277,51739900,9.9,600
10278,51739900,9.9,5000
10279,51739900,9.9,500
10280,51739900,9.9,1000
10281,51739900,9.9,21200
10282,51739900,9.9,1000
10283,51739900,9.9,100
10284,51739900,9.9,1000
10285,51739900,9.9,300
10286,51739900,9.9,800
10287,51739900,9.9,1000
10288,51739900,9.9,1000
10289,51739900,9.9,5000
10290,51739900,9.9,1000
10291,51739900,9.9,2300
10292,51739900,9.9,1000
10293,51739900,9.9,2000
10294,51739900,9.9,3000
10295,51739900,9.9,1000
10296,51739900,9.9,2000
10297,51739900,9.9,5000
10298,51739900,9.9,500
10299,51739900,9.9,300
10300,51739900,9.9,1500
10301,51739900,9.9,300
10302,51739900,9.9,1100
10303,51739900,9.9,2000
10304,51739900,9.9,4000
10305,51739900,9.9,2000
10306,51739900,9.9,300
10307,51739900,9.9,11300
10308,51739900,9.9,1000
10309,51739900,9.9,1000
10310,51739900,9.9,200
10311,51739900,9.9,2000
10312,51739900,9.9,500
10313,51739900,9.9,5000
10314,51739900,9.9,2300
10315,51739900,9.9,4000
10316,51739900,9.9,11400
10317,51739900,9.9,500
10318,51739900,9.9,5000
10319,51739900,9.9,3000
10320,51739900,9.9,5000
10321,51739900,9.9,1200
10322,51739900,9.9,100
10323,51739900,9.9,500
10324,51739900,9.9,6000
10325,51739900,9.9,1000
10326,51739900,9.9,2000
10327,51739900,9.9,500
10328,51739900,9.9,500
10329,51739900,9.9,1000
10330,51739900,9.9,2000
10331,51739900,9.9,1000
10332,51739900,9.9,200
10333,51739900,9.9,5000
10334,51739900,9.9,200
10335,51739900,9.9,6000
10336,51739900,9.9,5000
10337,51739900,9.9,500
10338,51739900,9.9,1100
10339,51739900,9.9,1000
10340,51739900,9.9,1000
10341,51739900,9.9,1000
10342,51739900,9.9,1000
10343,51739900,9.9,4000
10344,51739900,9.9,300
10345,51739900,9.9,1100
10346,51739900,9.9,2000
10347,51739900,9.9,1300
10348,51739900,9.9,500
10349,51739900,9.9,100
10350,51739900,9.9,500
10351,51739900,9.9,1000
10352,51739900,9.9,400
10353,51739900,9.9,500
10354,51739900,9.9,300
10355,51739900,9.9,2000
10356,51739900,9.9,5000
10357,51739900,9.9,500
10358,51739900,9.9,10000
10359,51739900,9.9,600
10360,51739900,9.9,300
10361,51739900,9.9,1400
10362,51739900,9.9,1000
10363,51739900,9.9,1000
10364,51739900,9.9,500
10365,51739900,9.9,4000
10366,51739900,9.9,200
10367,51739900,9.9,500
10368,51739900,9.9,700
10369,51739900,9.9,500
10370,51739900,9.9,200
10371,51739900,9.9,100
10372,51739900,9.9,100
10373,51739900,9.9,900
10374,51739900,9.9,1000
10375,51739900,9.9,1100
10376,51739900,9.9,1000
10377,51739900,9.9,500
10378,51739900,9.9,400
10379,51739900,9.9,300
10380,51739900,9.9,4000
10381,51739900,9.9,400
10382,51739900,9.9,500
10383,51739900,9.9,900
10384,51739900,9.9,100
10385,51739900,9.9,1000
10386,51739900,9.9,10000
10387,51739900,9.9,2000
10388,51739900,9.9,500
10389,51739900,9.9,1900
10390,51739900,9.9,1000
10391,51739900,9.9,500
10392,51739910,9.9,500
10393,51739910,9.9,2000
10394,51739910,9.9,300
10395,51739910,9.9,1000
10396,51739910,9.9,1000
10397,51739910,9.9,400
10398,51739910,9.9,300
10399,51739910,9.9,1000
10400,51739910,9.9,3000
10401,51739910,9.9,5000
10402,51739910,9.9,500
10403,51739910,9.9,100
10404,51739910,9.9,1000
10405,51739910,9.9,400
10406,51739910,9.9,5000
10407,51739910,9.9,2000
10408,51739910,9.9,200
10409,51739910,9.9,1300
10410,51739910,9.9,100
10411,51739910,9.9,700
10412,51739910,9.9,500
10413,51739910,9.9,1000
10414,51739910,9.9,1000
10415,51739910,9.9,1000
10416,51739910,9.9,1000
10417,51739910,9.9,1000
10418,51739910,9.9,10000
10419,51739910,9.9,600
10420,51739910,9.9,700
10421,51739910,9.9,500
10422,51739910,9.9,3700
10423,51739910,9.9,1500
10424,51739910,9.9,300
10425,51739910,9.9,500
10426,51739910,9.9,1500
10427,51739910,9.9,1000
10428,51739910,9.9,300
10429,51739910,9.9,2000
10430,51739910,9.9,100
10431,51739910,9.9,500
10432,51739910,9.9,500
10433,51739910,9.9,100
10434,51739910,9.9,1100
10435,51739910,9.9,20000
10436,51739910,9.9,900
10437,51739910,9.9,600
10438,51739910,9.9,1000
10439,51739910,9.9,300
10440,51739910,9.9,1500
10441,51739910,9.9,500
10442,51739910,9.9,500
10443,51739910,9.9,1000
10444,51739910,9.9,200
10445,51739910,9.9,2000
10446,51739910,9.9,5000
10447,51739910,9.9,15000
10448,51739910,9.9,2000
10449,51739910,9.9,1000
10450,51739910,9.9,1000
10451,51739910,9.9,10000
10452,51739910,9.9,2000
10453,51739910,9.9,1500
10454,51739910,9.9,10900
10455,51739910,9.9,900
10456,51739910,9.9,500
10457,51739910,9.9,1100
10458,51739910,9.9,500
10459,51739910,9.9,1000
10460,51739910,9.9,100
10461,51739910,9.9,1500
10462,51739910,9.9,900
10463,51739910,9.9,500
10464,51739910,9.9,300
10465,51739910,9.9,1000
10466,51739910,9.9,2600
10467,51739910,9.9,1200
10468,51739910,9.9,1000
10469,51739910,9.9,3000
10470,51739910,9.9,5500
10471,51739910,9.9,300
10472,51739910,9.9,350400
10473,51739910,9.9,10300
10474,51739910,9.9,600
10475,51739910,9.9,3400
10476,51739910,9.9,28333
10477,51744950,9.91,600
10478,51746160,9.91,4400
10479,51747180,9.91,2000
10480,51750930,9.91,700
10481,51753190,9.91,1000
10482,51757510,9.9,1957
10483,51757940,9.9,9860
10484,51758650,9.91,500
10485,51762120,9.91,300
10486,51765640,9.91,800
10487,51766600,9.91,100
10488,51772390,9.9,3000
10489,51773520,9.91,500
10490,51777180,9.91,5000
10491,51778840,9.91,100
10492,51780140,9.91,7100
10493,51782610,9.91,500
10494,51783180,9.9,127
10495,51783310,9.91,900
10496,51784450,9.91,700
10497,51790130,9.9,400
10498,51790330,9.91,9000
10499,51791100,9.91,100
10500,51800220,9.91,600
10501,51801470,9.9,10000
10502,51802730,9.9,2400
10503,51805870,9.9,3200
10504,51808180,9.9,20
10505,51813120,9.91,1000
10506,51814270,9.91,500
10507,51815060,9.9,3900
10508,51817210,9.9,300
10509,51817840,9.9,1100
10510,51820780,9.9,300
10511,51822400,9.9,1440
